procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 14843952 130964 13871480    0    0     0 65992 2004  716 15  4 80  1  0
 2  0      0 14826140 130972 13882552    0    0     0 39192 1619  640 14  4 81  0  0
 1  1      0 14768116 130976 13941964    0    0     0 90548 2258  702 12  4 83  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 15031256 130988 13675288    0    0     0 12220 1088  491  6  3 91  0  0
 1  0      0 15017648 130988 13688832    0    0     0     0  726  249  6  2 91  0  0
 1  0      0 15034516 131000 13671304    0    0     0 31068 1448  568 10  3 87  1  0
 1  0      0 15020152 131000 13685104    0    0     0     0  740  299  6  2 91  0  0
 1  0      0 15006796 131000 13698372    0    0     0     0  750  298  7  2 91  0  0
 1  0      0 14993188 131000 13712056    0    0     0     4  736  314  7  2 91  0  0
 1  0      0 14980368 131000 13724988    0    0     0     0  751  345  7  2 91  0  0
 6  0      0 14891904 131008 13820064    0    0     0 42132 1971  655 25  7 67  1  0
 1  5      0 14644272 131008 14058656    0    0     0 169368 4524 1319 37  9 49  4  0
 2  0      0 14950632 131016 13759272    0    0     0 153484 4691 2307 12  4 76  8  1
 2  0      0 14890912 131024 13817576    0    0     0 66088 2146  683 12  4 83  1  0
 3  0      0 14824640 131024 13885732    0    0     0    24 1003  324 14  3 82  0  0
 2  0      0 14983480 131048 13734768    0    0     0 114016 2805 1186 15  4 79  2  0
 2  0      0 14920732 131048 13796872    0    0     0 66032 1884  665 13  3 83  1  0
 4  0      0 14851180 131048 13865484    0    0     0     0  968  337 14  3 83  0  0
 2  0      0 14790512 131048 13922956    0    0  1043 65984 2196 1246 12  3 83  1  0
 3  0      0 14708720 131052 14000652    0    0  2238 65988 2790 1589 14  5 80  1  0
 1  0      0 14987852 131080 13719736    0    0     0 46916 1587  788  8  3 89  1  0
 1  0      0 14972740 131080 13732896    0    0     0     0  768  363  7  2 91  0  0
 1  0      0 14958384 131080 13746144    0    0     0     0  742  328  7  2 91  0  0
 1  0      0 14944776 131080 13759056    0    0     0     0  757  332  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14969456 131092 13741352    0    0     0 31064 1381  553 10  3 86  1  0
 1  0      0 14955092 131092 13754892    0    0     0     0  743  346  6  2 91  0  0
 1  0      0 14941236 131092 13768360    0    0     0     0  696  324  7  2 91  0  0
 1  0      0 14927880 131092 13781196    0    0     0     0  738  311  6  2 91  0  0
 1  0      0 14914780 131092 13794280    0    0     0     0  692  298  7  2 91  0  0
 6  0      0 14850804 131112 13856844    0    0     0 41328 1992  745 22  6 72  1  0
 5  1      0 14591008 131112 14108148    0    0     0  1024 1995  345 42  8 50  0  0
 2  0      0 14892940 131144 13812064    0    0     0 321496 7872 3785 12  4 66 18  1
 2  0      0 14861312 131152 13843072    0    0     0 29596 1352  456 13  4 83  0  0
 3  0      0 14801084 131160 13904760    0    0     0 66012 1972  665 13  3 82  1  0
 1  1      0 14779156 131164 13931520    0    0     0 75924 2280  769 16  4 78  1  0
 2  0      0 14718680 131168 13992924    0    0     0 21072 1425  506 13  4 83  0  0
 1  0      0 14913040 131180 13796128    0    0     0 89260 2348  898 12  3 83  2  0
 1  0      0 14899436 131180 13808956    0    0     0     0  756  337  6  2 91  0  0
 2  0      0 14873232 131180 13834928    0    0     0     0  780  306  8  2 90  0  0
 1  0      0 14896152 131188 13804788    0    0     0 31084 1260  555  8  3 88  1  0
 1  0      0 14882812 131188 13818036    0    0     0     0  945  554  7  2 91  0  0
 1  0      0 14869712 131188 13830804    0    0     0     0  730  348  7  2 91  0  0
 1  0      0 14856860 131188 13843648    0    0     0     0  701  317  6  2 91  0  0
 2  0      0 14810116 131188 13883116    0    0     0     0 1299  563 13  3 84  0  0
 1  0      0 14854500 131220 13839272    0    0     0 31072 4028 2985  8  7 84  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14838632 131228 13852660    0    0     0   408 1044  678  7  2 91  0  0
 1  0      0 14826036 131228 13865800    0    0     0     0  974  528  7  2 91  0  0
 2  0      0 14812932 131228 13878756    0    0     0     0 1083  651  7  2 91  0  0
 7  0      0 14816700 131244 13877940    0    0     0 31008 1769  919 14  4 82  1  0
 6  0      0 14527264 131248 14159900    0    0     0 47892 3519 1175 48 11 40  1  0
 2  0      0 14801740 131272 13886128    0    0     0 322604 7944 3441 21  6 61 11  1
 2  0      0 14735968 131272 13951544    0    0     0     0 1059  380 13  4 83  0  0
 2  0      0 14677760 131284 14009152    0    0     0 66080 1916  665 13  3 83  1  0
 2  0      0 14666956 131288 14036820    0    0     0 96988 2811 1061 15  4 78  2  0
 2  0      0 14775612 131308 13920292    0    0     0 23052 1933  948 13  5 81  0  0
 2  0      0 14713620 131316 13981544    0    0     0 66036 1938  672 13  3 83  1  0
 2  0      0 14654416 131320 14041036    0    0     0 65980 2059  861 13  3 83  1  0
 3  0      0 14580104 131320 14113388    0    0     0     0 1426  682 14  4 82  0  0
 1  1      0 14546352 131336 14137500    0    0     0 104092 2831 1014 15  4 79  2  0
 1  0      0 14797912 131344 13880736    0    0     0 28320 1608  821  6  4 89  0  0
 1  0      0 14785060 131344 13894000    0    0     0   740 1053  503  6  2 91  0  0
 1  0      0 14772208 131344 13907160    0    0     0     0  763  364  7  2 91  0  0
 2  0      0 14739700 131344 13944244    0    0     0     0  868  342  9  3 88  0  0
 1  0      0 14787568 131344 13903176    0    0     0 31084 1266  523  7  3 90  1  0
 1  0      0 14775472 131344 13916572    0    0     0     0  971  499  6  3 90  0  0
 1  0      0 14761112 131344 13930124    0    0     0     0  931  476  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14748008 131344 13943264    0    0     0     0  739  326  7  2 91  0  0
 7  0      0 14738212 131360 13961380    0    0     0 31008 1565  611 16  4 80  1  0
 6  0      0 14422748 131364 14269008    0    0     0 47924 2909  633 48  9 42  1  0
 3  0      0 14727020 131384 13962496    0    0     0 322116 7602 3702 15  5 65 14  1
 2  0      0 14659472 131396 14026268    0    0     0 66132 2407  934 13  4 82  1  0
 2  0      0 14591936 131396 14093868    0    0     0     0 1006  341 14  3 83  0  0
 2  0      0 14572924 131408 14123328    0    0     0 96992 2793  980 15  5 78  1  0
 2  0      0 14512956 131416 14182844    0    0     0 65972 1831  714 13  3 83  1  0
 2  0      0 14716624 131440 13978384    0    0     0 33628 1556  625 13  4 83  0  0
 3  0      0 14657188 131448 14037428    0    0     0 66628 2268 1013 13  4 81  1  0
 3  0      0 14580328 131452 14115596    0    0     0     0 1075  356 14  4 81  0  0
 2  0      0 14558392 131480 14131712    0    0     0 96996 2141  885 15  4 80  2  0
 2  0      0 14499944 131492 14189296    0    0     0 65972 1699  638 12  4 83  1  0
 1  0      0 14732756 131492 13952168    0    0  3333 30296 2712 2294  8  4 88  0  0
 1  0      0 14716364 131492 13965576    0    0     0    20 1092  625  7  3 90  0  0
 2  0      0 14674048 131492 14009804    0    0     0     0  913  370 10  3 87  0  0
 1  0      0 14728232 131504 13961840    0    0     0 31080 1127  604  6  2 90  1  0
 1  0      0 14714628 131504 13975332    0    0     0     0  745  310  7  2 91  0  0
 1  0      0 14701524 131504 13988204    0    0     0     0  770  351  7  2 91  0  0
 1  0      0 14690432 131504 14000600    0    0     0     0 1066  609  7  3 90  0  0
 7  0      0 14684624 131528 14011072    0    0     0 31000 1549  638 15  4 81  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 14382336 131528 14306456    0    0     0 40408 2748  653 46 10 43  1  0
 2  0      0 14683644 131572 14011116    0    0     0 322056 6573 3440 16  5 63 15  1
 1  1      0 14616112 131572 14078304    0    0     0 14388 1165  461 13  3 83  0  0
 2  0      0 14552628 131580 14135976    0    0     0 51700 2102  822 12  5 82  1  0
 2  0      0 14539888 131612 14163780    0    0     0 96984 2376 1055 15  5 79  2  0
 2  0      0 14477900 131616 14225364    0    0     0 65972 1622  643 12  3 83  1  0
 2  0      0 14682476 131620 14020576    0    0     0 31204 1363  549 13  4 83  1  0
 1  1      0 14622252 131620 14079616    0    0     0 61388 1555  550 12  4 83  1  0
 2  0      0 14551920 131628 14144296    0    0     0  5212 1752  883 14  4 82  0  0
 2  0      0 14520856 131648 14171404    0    0     0 97000 2246  978 15  5 78  2  0
 2  0      0 14461136 131652 14231564    0    0     0 65976 1956  722 12  4 83  1  0
 2  0      0 14389352 131652 14301840    0    0     0     0 1112  401 14  3 83  0  0
 1  0      0 14671516 131676 14016672    0    0     0 82084 2622 1484  9  4 86  1  0
 2  0      0 14634728 131676 14049904    0    0     0     0 1655 1149  9  3 88  0  0
 1  0      0 14678816 131688 14012984    0    0     0 31092 1916 1184  8  3 89  0  0
 1  0      0 14664960 131688 14026124    0    0     0     0 1194  833  6  2 91  0  0
 1  0      0 14651104 131688 14039872    0    0     0     0  840  404  7  2 91  0  0
 1  0      0 14638260 131688 14052820    0    0     0     0  850  461  7  2 91  0  0
 7  0      0 14642532 131696 14053660    0    0     0 31000 1534  714 13  4 82  1  0
 6  0      0 14348284 131700 14341656    0    0     0 31288 2770  683 46  9 45  1  0
 2  0      0 14625508 131712 14065796    0    0     0 322392 7860 3542 17  5 64 13  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 14559232 131712 14130376    0    0     0 21508 1322  500 13  3 83  0  0
 2  0      0 14501020 131712 14189464    0    0     0 44556 1601  611 12  4 83  1  0
 2  0      0 14481852 131728 14217232    0    0     0 97000 2341 1002 15  5 78  2  0
 2  0      0 14422888 131732 14275016    0    0     0 66028 1879  793 12  4 83  1  0
 2  0      0 14349820 131732 14347424    0    0     0     0 1056  394 13  4 83  0  0
 2  0      0 14589400 131744 14108792    0    0     0 61676 1676  688 13  3 83  1  0
 3  0      0 14526908 131744 14171024    0    0     0 66044 1975  728 13  3 83  1  0
 2  0      0 14490860 131748 14199200    0    0     0 96976 2023  884 15  4 79  2  0
 2  0      0 14424836 131748 14264636    0    0     0     4 1144  454 14  3 83  0  0
 2  0      0 14365640 131756 14323756    0    0     0 65984 1604  727 12  4 83  1  0
 2  0      0 14303664 131760 14385552    0    0     0 65980 1729  819 12  4 83  1  0
 2  0      0 14589976 131768 14094660    0    0     0 19876 1165  570  9  3 88  0  0
 1  0      0 14630032 131772 14061536    0    0     0 31092 1314  620  8  3 88  1  0
 1  0      0 14615668 131772 14075164    0    0     0     4  881  474  7  2 91  0  0
 1  0      0 14602816 131772 14088300    0    0     0     0  862  447  6  2 91  0  0
 1  0      0 14590216 131772 14101060    0    0     0     0  766  364  7  2 91  0  0
 2  0      0 14538052 131776 14147096    0    0     0 30976 1294  580  9  3 87  1  0
 6  0      0 14348872 131796 14339448    0    0     0 13428 2159  488 43  9 47  0  0
 1  3      0 14231704 131796 14453608    0    0     0 322704 5766 3436 20  5 51 23  1
 3  0      0 14526192 131804 14161748    0    0     0   240 1248  645 13  4 83  0  0
 2  0      0 14471004 131816 14216476    0    0     0 66100 1776  684 12  3 83  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 14381056 131820 14305432    0    0     0 63672 2287  985 16  4 78  2  0
 2  0      0 14384824 131824 14301812    0    0     0 33320 1307  618 13  3 83  1  0
 2  0      0 14328628 131832 14358240    0    0     0 65980 1763  867 12  4 83  1  0
 2  0      0 14564556 131840 14121976    0    0     0 55188 1637  738 12  4 83  1  0
 1  1      0 14495004 131840 14189752    0    0     0  5164 1164  457 13  4 83  0  0
 2  0      0 14468528 131852 14217848    0    0     0 91904 2432  903 16  4 78  2  0
 2  0      0 14407296 131856 14279056    0    0     0 65976 1632  627 12  4 83  1  0
 2  0      0 14346352 131860 14340024    0    0     0 65988 2101  813 12  4 83  1  0
 2  0      0 14280592 131860 14405052    0    0     0     0 1079  407 14  3 83  0  0
 3  0      0 14221384 131860 14464400    0    0     0 65988 2078  738 13  4 83  1  0
 2  0      0 14205516 131884 14470500    0    0  3333 109592 4810 3384 15  5 77  3  0
 1  0      0 14559032 131884 14118532    0    0     0     0  846  357  7  3 91  0  0
 1  0      0 14545424 131884 14131356    0    0     0     0  855  466  7  2 91  0  0
 1  0      0 14532836 131884 14143796    0    0     0    16  849  420  7  2 91  0  0
 2  0      0 14509268 131884 14169888    0    0     0     0  849  391  8  3 90  0  0
 6  0      0 14391956 131884 14293752    0    0     0 31060 2319  631 32  7 61  1  0
 2  3      0 14209820 131888 14467132    0    0     0 287092 7145 2544 28  7 53 12  1
 2  0      0 14482012 131904 14200180    0    0     0 32224 2164 1230 13  4 81  2  0
 2  0      0 14422036 131912 14260944    0    0     0 65968 2069  688 12  4 83  1  0
 3  0      0 14340136 131916 14343816    0    0     0 65988 2025  773 15  4 80  1  0
 2  0      0 14344424 131916 14352768    0    0     0 30984 1759  931 15  4 81  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14288748 131920 14408052    0    0     0 65976 1965  709 13  3 83  1  0
 2  0      0 14293116 131936 14401592    0    0     0 71756 2123  947 12  3 83  1  0
 1  0      0 14523428 131936 14166820    0    0     0     0  905  436  7  2 91  0  0
 1  1      0 14471776 131936 14212724    0    0     0 30696 1330  575 10  3 87  1  0
 1  0      0 14520932 131940 14162692    0    0     0   364  932  527  7  2 91  0  0
 1  0      0 14507616 131940 14176292    0    0     0     0  732  352  7  1 91  0  0
 1  0      0 14493996 131940 14189620    0    0     0     0  843  449  6  2 91  0  0
 1  0      0 14480640 131940 14202552    0    0     0   460  910  451  7  2 91  0  0
 1  0      0 14506080 131948 14185548    0    0     0 30996 1545  665 10  3 86  1  0
 1  0      0 14491972 131948 14199276    0    0     0     0  839  434  6  2 91  0  0
 2  0      0 14477612 131948 14213056    0    0     0     0  720  323  6  2 91  0  0
 1  0      0 14464256 131948 14226772    0    0     0     0  783  406  6  2 91  0  0
 2  0      0 14432756 131948 14257092    0    0     0     4  896  460  9  2 89  0  0
 7  0      0 14274784 131952 14424500    0    0     0 30996 2442  685 39  8 53  0  0
 1  4      0 14084800 131964 14611504    0    0     0 333596 7192 2931 33  7 48 12  1
 2  0      0 14415064 131972 14280188    0    0     0 34812 2620 1451 13  4 80  3  0
 2  0      0 14357624 132000 14337336    0    0     0 66092 1989  730 12  3 83  1  0
 3  0      0 14399048 132004 14297188    0    0     0 25712 1508  676 15  4 81  0  0
 2  0      0 14483560 132040 14219612    0    0     0 106772 2805 1033 14  4 80  1  0
 2  0      0 14413280 132040 14287324    0    0     0     0 1139  454 13  4 83  0  0
 2  0      0 14355824 132044 14345188    0    0     0 66000 1908  709 12  3 83  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14297120 132048 14403700    0    0     0 65980 2119  834 12  4 83  1  0
 3  0      0 14214236 132048 14483192    0    0     0 65988 2163  783 15  4 80  1  0
 2  0      0 14194568 132060 14498412    0    0     0 31000 1687  777 15  4 81  0  0
 2  0      0 14136884 132068 14556552    0    0     0 96696 2548  923 12  4 82  1  0
 1  0      0 14457224 132072 14232644    0    0     0    32  831  409  7  2 91  0  0
 1  0      0 14444120 132072 14246348    0    0     0     0  811  396  6  2 91  0  0
 1  0      0 14461996 132072 14228116    0    0     0 31072 1416  691 10  3 87  1  0
 1  0      0 14446880 132072 14241868    0    0     0    16  803  404  6  2 91  0  0
 1  0      0 14433020 132072 14255252    0    0     0     0  802  447  6  3 91  0  0
 1  0      0 14419664 132072 14268760    0    0     0     0  843  450  7  2 91  0  0
 1  0      0 14406812 132072 14281628    0    0     0     0  820  413  7  2 91  0  0
 7  0      0 14339536 132076 14358404    0    0     0 31032 2036  708 24  6 70  1  0
 4  2      0 14068220 132076 14620408    0    0     0 118148 3799  990 42 10 46  2  0
 2  0      0 14387424 132108 14305076    0    0     0 235488 5724 2888 11  4 72 11  1
 2  0      0 14324676 132112 14367228    0    0     0 66088 2067  767 12  3 83  1  0
 2  0      0 14260164 132112 14430988    0    0     0     0 1037  380 14  3 83  0  0
 2  0      0 14245280 132120 14455040    0    0     0 96976 2639 1116 16  4 78  2  0
 2  0      0 14187076 132120 14513012    0    0     0 65968 1974  800 12  3 83  1  0
 2  0      0 14402084 132124 14297616    0    0     0 38776 1634  674 13  4 83  1  0
 1  1      0 14338580 132124 14359256    0    0     0 38900 1552  542 13  3 83  1  0
 3  0      0 14271296 132128 14427732    0    0     0 27152 1448  548 13  4 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14242048 132132 14447264    0    0     0 96972 2889 1193 14  4 78  3  0
 2  0      0 14178056 132136 14510364    0    0     0 66476 2125  804 13  4 83  1  0
 2  0      0 14110784 132136 14578764    0    0     0     0 1049  390 14  3 83  0  0
 1  0      0 14394484 132140 14288128    0    0     0 89036 2314  996 10  3 85  1  0
 2  0      0 14357948 132140 14324708    0    0     0     0  808  352  9  3 89  0  0
 1  0      0 14406068 132156 14284044    0    0     0 31076 1360  672  7  2 90  0  0
 1  0      0 14391464 132156 14297544    0    0     0     4  759  406  7  2 91  0  0
 1  0      0 14375388 132156 14310928    0    0  3333     0 2405 2146  7  3 90  0  0
 1  0      0 14362536 132156 14323960    0    0     0     0  800  394  7  2 91  0  0
 7  0      0 14363780 132156 14328936    0    0     0 31004 1654  694 14  3 82  1  0
 6  0      0 14084640 132156 14603552    0    0     0 21568 2446  580 45  8 46  0  0
 1  1      0 14335784 132168 14352464    0    0     0 338696 7510 3264 18  5 67 10  1
 1  1      0 14321320 132168 14370940    0    0     0 53464 1661  738  7  2 91  1  0
 1  0      0 14268400 132168 14424272    0    0     0 12720 1083  462  7  2 91  0  0
 1  0      0 14220268 132176 14472036    0    0     0 65980 1617  698  6  2 91  1  0
 1  0      0 14180204 132184 14517284    0    0     0 65980 1640  591  6  2 91  1  0
 1  0      0 14124536 132184 14572176    0    0     0     4  730  262  7  2 91  0  0
 5  0      0 14353640 132188 14342980    0    0     0 91892 1461  994 14  4 80  1  0
 3  1      0 14144020 132200 14548432    0    0     0 118420 3108 1012 29  6 64  2  0
 8  0      0 14216548 132228 14484108    0    0     0 175836 4232 1825 37  8 51  4  0
 0  8      0 13882768 132228 14803520    0    0     0 183520 5015 2074 47  9 33 11  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 13722048 132260 14976172    0    0     0 344420 11285 6138 27  6 34 32  1
 6  2      0 13352712 132264 15333644    0    0     0 141888 3602 1077 54 11 33  2  0
 1  0      0 13650068 132292 15046004    0    0     0 460620 11497 6475 13  3 56 27  2
 8  0      0 14192440 132292 14499764    0    0     0     0 2408  366 49 10 42  0  0
 0  8      0 13958080 132292 14722936    0    0     0 291632 9782 4804 32  6 33 27  1
 8  0      0 13757500 132304 14940112    0    0     0 236044 7731 3774 34  6 37 21  1
 0  4      0 13552900 132312 15135976    0    0     0 377708 8391 3868 29  6 44 20  1
